Gennaio Rw
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.01
1.0
1.0
0.80
-1.0
0.97
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.17
1.0
1.0
1.0
-0.01
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.73
1.0
0.06
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.49
1.0
1.0
1.0
1.0
0.50
-1.0
1.0
1.0
0.97
-1.0
1.0
1.0
1.0
-1.0
-0.17
1.0
1.0
1.0
0.50
0.46
1.0
1.0
1.0
1.0
0.50
0.50
1.0
-0.03
-1.0
1.0
0.11
1.0
1.0
1.0
1.0
1.0
1.0
-0.02
0.49
0.49
1.0
-0.01
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.79
1.0
1.0
1.0
1.0
-1.0
0.50
0.49
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.50
0.67
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.03
1.0
1.0
0.46
1.0
0.19
0.50
1.0
0.33
0.06
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.21
0.14
0.0
1.0
1.0
0.0
0.67
0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.75
1.0
1.0
1.0
1.0
-0.06
1.0
1.0
0.0
1.0
0.33
1.0
1.0
0.50
1.0
1.0
1.0
0.75
1.0
0.25
1.0
-1.0
-1.0
0.16
1.0
0.50
-0.33
1.0
0.33
1.0
1.0
1.0
1.0
1.0
0.02
1.0
0.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.29
1.0
1.0
0.25
1.0
-1.0
1.0
1.0
1.0
0.0
1.0
1.0
0.50
0.33
1.0
0.50
1.0
0.50
1.0
0.50
1.0
-1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
0.48
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.65
0.71
1.0
-1.0
1.0
0.33
0.50
1.0
1.0
0.55
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.10
0.03
1.0
-1.0
1.0
1.0
1.0
0.0
0.01
1.0
0.0
1.0
1.0
0.20
1.0
1.0
0.33
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.00
1.0
1.0
0.27
1.0
-0.16
1.0
0.02
0.33
1.0
0.79
1.0
1.0
1.0
0.01
1.0
1.0
0.09
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.60
0.50
0.0
-0.00
1.0
1.0
0.0
1.0
0.60
1.0
0.00
1.0
1.0
0.01
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.00
1.0
0.06
1.0
0.50
1.0
1.0
-0.00
1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.17
1.0
0.50
0.50
-0.02
1.0
1.0
1.0
1.0
1.0
-0.00
-1.0
1.0
0.50
1.0
0.50
1.0
1.0
0.50
-1.0
0.75
1.0
1.0
-1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
0.07
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-0.01
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
-1.0
1.0
0.00
1.0
1.0
1.0
-1.0
1.0
0.50
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
0.50
0.81
0.25
1.0
1.0
1.0
0.12
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.14
1.0
1.0
1.0
0.50
1.0
1.0
0.33
1.0
1.0
0.14
1.0
1.0
1.0
1.0
1.0
0.50
1.0
-0.03
1.0
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.15
1.0
0.08
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
-0.01
0.20
1.0
1.0
-0.02
0.01
1.0
0.25
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
-0.07
1.0
-0.01
1.0
1.0
0.50
0.25
0.50
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.02
1.0
1.0
0.17
1.0
0.33
1.0
1.0
1.0
1.0
-1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.25
0.50
-0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.06
0.50
1.0
1.0
1.0
1.0
1.0
0.01
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-0.00
0.88
-0.49
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
1.0
-1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.00
1.0
0.33
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.03
0.00
1.0
1.0
1.0
0.50
1.0
1.0
1.0
0.00
1.0
1.0
1.0
1.0
-1.0
0.05
0.50
-1.0
1.0
1.0
1.0
1.0
-0.16
1.0
0.33
1.0
1.0
0.25
0.93
-1.0
1.0
0.02
-1.0
1.0
0.50
1.0
1.0
1.0
0.14
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.49
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.32
1.0
1.0
1.0
0.50
1.0
-1.0
0.13
1.0
1.0
0.33
0.13
1.0
0.50
1.0
0.38
1.0
0.67
1.0
1.0
1.0
1.0
1.0
-1.0
0.0
1.0
0.99
0.50
1.0
0.0
0.50
1.0
1.0
1.0
-1.0
0.33
1.0
1.0
1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
0.0
1.0
0.50
1.0
0.33
1.0
-1.0
0.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.00
1.0
1.0
0.33
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
0.16
1.0
1.0
1.0
0.33
1.0
0.02
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
0.88
1.0
1.0
0.75
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.08
1.0
1.0
1.0
0.0
1.0
-0.50
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.14
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.75
0.01
1.0
0.17
1.0
1.0
0.50
0.24
1.0
-0.01
1.0
1.0
0.03
-0.06
1.0
1.0
0.75
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.0
1.0
0.10
1.0
1.0
0.50
0.14
-1.0
1.0
1.0
1.0
1.0
0.33
1.0
1.0
0.17
0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.33
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
0.97
1.0
1.0
1.0
1.0
0.50
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.50
1.0
0.24
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.07
1.0
1.0
1.0
-1.0
0.50
0.19
-1.0
0.25
0.33
1.0
1.0
1.0
0.25
1.0
1.0
1.0
-0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.33
1.0
1.0
0.50
0.98
1.0
1.0
1.0
1.0
0.50
-0.02
0.50
0.00
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.96
1.0
1.0
1.0
1.0
1.0
1.0
0.67
1.0
0.06
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.93
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
0.49
1.0
1.0
1.0
1.0
0.0
1.0
-1.0
1.0
0.50
0.50
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
-0.00
1.0
0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.75
0.0
1.0
1.0
0.17
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.25
1.0
0.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-0.00
0.50
1.0
0.38
1.0
1.0
1.0
1.0
1.0
0.12
1.0
1.0
1.0
1.0
1.0
0.01
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.10
-0.03
-1.0
1.0
1.0
1.0
0.0
1.0
-1.0
0.33
1.0
0.0
1.0
1.0
0.50
1.0
0.14
0.06
1.0
1.0
1.0
1.0
0.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.67
1.0
0.49
-1.0
0.50
1.0
0.20
0.33
1.0
1.0
1.0
1.0
1.0
-0.00
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.08
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.01
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.33
1.0
-0.00
1.0
0.50
0.50
0.07
0.25
1.0
0.02
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
-0.00
-1.0
0.20
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.33
1.0
-0.50
1.0
0.75
1.0
0.0
-1.0
1.0
1.0
1.0
0.75
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.50
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.67
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.67
1.0
1.0
0.56
0.50
1.0
-1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.00
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.20
0.88
1.0
1.0
1.0
1.0
1.0
1.0
0.14
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.05
1.0
1.0
0.50
1.0
1.0
1.0
0.50
1.0
1.0
1.0
-1.0
0.02
1.0
0.0
0.50
0.33
0.50
1.0
0.50
0.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
0.17
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.07
1.0
1.0
1.0
0.50
-1.0
0.32
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.70
1.0
1.0
1.0
0.50
1.0
1.0
1.0
0.50
1.0
1.0
1.0
-1.0
1.0
1.0
-0.33
1.0
0.20
1.0
1.0
0.67
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
-0.08
-1.0
1.0
0.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.0
0.50
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
0.05
1.0
0.01
1.0
0.01
1.0
1.0
1.0
0.07
0.0
1.0
1.0
0.33
0.00
0.97
1.0
0.33
1.0
0.20
1.0
-0.00
1.0
1.0
1.0
1.0
-0.02
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.50
1.0
1.0
1.0
1.0
0.0
0.75
1.0
1.0
0.01
1.0
1.0
-1.0
1.0
1.0
0.01
1.0
1.0
-0.00
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.10
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.01
0.93
-1.0
1.0
0.01
1.0
0.0
-1.0
0.50
0.25
1.0
1.0
1.0
0.50
0.33
1.0
0.50
1.0
0.25
1.0
-1.0
1.0
1.0
1.0
1.0
0.50
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
0.50
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
-1.0
1.0
1.0
0.0
1.0
1.0
1.0
-0.09
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
-0.00
0.50
1.0
1.0
0.25
1.0
1.0
1.0
0.01
1.0
0.12
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.20
1.0
0.50
0.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.50
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.75
1.0
1.0
1.0
1.0
-1.0
1.0
0.80
0.25
1.0
0.20
0.11
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.97
0.0
-1.0
1.0
1.0
0.50
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.30
1.0
1.0
0.14
1.0
1.0
0.25
1.0
1.0
0.25
1.0
0.0
1.0
0.0
0.19
1.0
1.0
1.0
0.50
1.0
1.0
0.00
-1.0
-1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.50
1.0
1.0
0.99
1.0
-0.46
1.0
1.0
1.0
0.31
1.0
1.0
0.50
0.50
1.0
1.0
0.50
0.50
1.0
1.0
1.0
-1.0
0.50
-1.0
0.50
0.97
1.0
1.0
1.0
1.0
-0.00
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33
0.03
1.0
0.19
0.10
1.0
1.0
1.0
-0.50
1.0
1.0
0.05
0.17
0.19
-1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.50
1.0
0.33
1.0
1.0
1.0
-1.0
1.0
0.50
1.0
-1.0
0.50
1.0
0.50
0.49
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
0.33
1.0
0.0
1.0
-0.01
0.01
0.0
1.0
1.0
1.0
0.30
1.0
1.0
1.0
1.0
1.0
0.25
0.07
1.0
1.0
0.01
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
0.50
0.50
1.0
0.20
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
0.02
1.0
-1.0
1.0
-0.20
1.0
1.0
1.0
0.20
1.0
1.0
1.0
0.0
1.0
0.14
0.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.67
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.50
1.0
1.0
0.50
0.01
1.0
0.50
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.50
0.0
1.0
0.33
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.20
0.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.50
1.0
1.0
1.0
-1.0
1.0
0.03
-1.0
1.0
0.50
0.17
0.88
0.17
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.50
1.0
-1.0
1.0
1.0
1.0
-1.0
0.03
0.07
1.0
0.49
1.0
1.0
1.0
1.0
1.0
0.50
1.0
0.45
0.25
1.0
0.50
1.0
1.0
0.0
-1.0
0.05
1.0
0.50
1.0
-0.00
1.0
1.0
-1.0
0.50
1.0
-0.11
-1.0
0.0
1.0
1.0
1.0
1.0
0.33
0.48
-1.0
0.67
0.06
1.0
0.03
1.0
-1.0
-1.0
1.0
-0.16
1.0
1.0
0.97
1.0
0.33
1.0
1.0
1.0
1.0
1.0
0.33
1.0
1.0
0.0
1.0
-0.33
1.0
1.0
1.0
0.25
1.0
1.0
-1.0
1.0
0.50
1.0
0.75
1.0
1.0
1.0
0.97
0.10
1.0
0.0
1.0
0.0
0.01
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.02
0.50
1.0
-1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.02
-1.0
1.0
0.50
1.0
0.05
0.02
1.0
1.0
1.00
1.0
0.17
0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
0.50
1.0
1.0
1.0
1.0
1.0
0.11
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
0.50
1.0
1.0
1.0
1.0
-0.00
1.0
1.0
1.0
0.50
1.0
1.0
0.80
1.0
1.0
0.50
1.0
1.0
-0.02
1.0
0.88
0.50
1.0
1.0
1.0
0.33
1.0
1.0
0.33
1.0
1.0
1.0
1.0
-0.50
0.25
1.0
1.0
-1.0
1.0
1.0
0.00
0.20
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.80
-1.0
1.0
0.50
1.0
0.50
1.0
1.0
0.50
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
0.10
1.0
-1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
-1.0
1.0
0.33
1.0
1.0
0.33
1.0
0.33
-1.0
0.13
0.50
1.0
1.0
1.0
0.75
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
-0.00
1.0
1.0
0.01
1.0
1.0
1.0
1.0
1.0
0.50
0.50
1.0
-0.01
1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.02
1.0
1.0
1.0
1.0
1.0
1.0
0.97
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.08
1.0
0.03
0.50
1.0
0.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.49
0.05
0.50
0.50
1.0
-0.00
0.33
1.0
1.0
1.0
1.0
0.27
1.0
0.67
-0.00
-1.0
0.18
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.00
0.50
1.0
1.0
1.0
1.0
-0.12
0.50
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
0.25
0.49
1.0
1.0
0.69
-1.0
1.0
1.0
-1.0
0.33
1.00
1.0
1.0
0.01
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.06
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
0.05
0.96
1.0
1.0
1.0
1.0
1.0
0.00
0.50
1.0
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.18
0.0
-1.0
-1.0
0.06
0.50
1.0
1.0
1.0
1.0
1.0
1.0
0.17
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.50
-1.0
1.0
1.0
1.0
-0.01
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
0.49
1.0
0.67
0.50
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.00
1.0
1.0
1.0
1.0
1.0
0.0
-1.0
1.0
1.0
1.0
1.0
0.0
1.0
1.0
1.0
1.0
0.24
0.33
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
-1.0
0.83
-1.0
1.0
1.0
0.50
0.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
0.00
1.0
0.0
1.0
0.0
1.0
1.0
1.0
1.0
0.33
1.00
-1.0
0.50
1.0
1.0
0.50
0.19
-1.0
1.0
1.0
0.19
1.0
1.0
1.0
0.50
0.33
0.33
1.0
1.0
1.0
1.0
1.0
1.0
0.11
0.50
-0.20
0.50
0.50
1.0
1.0
1.0
1.0
1.0
0.00
1.0
1.0
1.0
0.80
-1.0
-1.0
0.10
1.0
1.0
0.17
1.0
1.0
1.0
1.0
1.0
0.50
1.0
0.02
1.0
1.0
1.0
0.0
1.0
0.25
1.0
1.0
-1.0
1.0
1.0
1.0
-1.0
0.50
1.0
1.0
1.0
-0.03
0.25
0.33
1.0
0.50
1.0
1.0
1.0
0.14
1.0
1.0
1.0
1.0
0.33
1.0
1.0
1.0
1.0
1.0
1.0
0.0
0.17
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
0.0
1.0
1.0
1.0
0.0
1.0
0.50
0.50
1.0
1.0
0.0
1.0
0.29
0.33
1.0
1.0
0.75
1.0
1.0
1.0
0.0
1.0
1.0
1.0
-0.50
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.50
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
1.0
1.0
-0.02
-0.02
1.0
1.0
1.0
1.0
1.0
1.0
0.93
0.50
0.25
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
1.0
0.33
1.0
1.0
1.0
0.0
1.0
1.0
1.0
0.11
1.0
1.0
1.0
0.50
1.0
0.97
0.0
0.08
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.00
1.0
1.0
0.25
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
1.0
0.50
1.0
0.0
0.25
1.0
1.0
1.0
1.0
0.25
0.40
0.17
1.0
1.0
1.0
0.0
1.0
1.0
1.0
0.50
1.0
0.25
1.0
1.0
1.0
1.0
0.14
1.0
1.0
1.0
1.0
1.0
0.25
0.97
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
1.0
-1.0
-0.02
1.0
0.92
0.04
1.0
0.01
1.0
0.00
1.0
1.0
1.0
1.0
1.0
1.0
-0.08
0.29
1.0
0.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
-1.0
1.0
-1.0
0.50
1.0
1.0
0.74
0.02
-0.08
1.0
1.0
1.0
0.10
1.0
1.0
1.0
1.0
-1.0
0.01
1.0
1.0
1.0
0.50
1.0
1.0
1.0
1.0
1.0
-0.01
1.0
1.0
0.33
0.50
1.0
1.0
