'cattivo_maestro', 0, 'Sui fondi alla formazione parlateci di #Genovese , prima PD, candidato nella lista PDL regionali Sicilia , #lariachetira , #SceglieteIlFuturo', '#Genovese #lariachetira #SceglieteIlFuturo'
'rossellavilardi', 13, u'Qui tutti gli appuntamenti del tour #SceglieteIlFuturo ! @beppe_grillo sar\xe0 con noi a #Palermo domenica 29 Ottobre! #regionaliSicilia #m5s pic.twitter.com/fZ5WV0XyZO', u'#SceglieteIlFuturo #Palermo #regionaliSicilia #m5s'
'M5S_Spagna', 1, u'Non fingiamo di non sapere #sceglieteilfuturo #SCEGLIETEILFUTUROTOUR #IoCiMettoLaFaccia #Sicilia #regionali #Cancelleri #elezioni https:// twitter.com/beppe_grillo/s tatus/922052792759607298 \u2026', u'#sceglieteilfuturo #SCEGLIETEILFUTUROTOUR #IoCiMettoLaFaccia #Sicilia #regionali #Cancelleri #elezioni'
'Giannaway', 0, '#icentopassi #Regionali #Sicilia pic.twitter.com/M2PyGFHn1B', '#icentopassi #Regionali #Sicilia'
'abioleonardi', 0, u'Ci vuole coraggio a dargli torto. #SeVotiMusumeciVinceMiccich\xe8 #regionali #Sicilia https:// twitter.com/LiveSicilia/st atus/922093793016471552 \u2026', u'#SeVotiMusumeciVinceMiccich #regionali #Sicilia'
'gabriellaespo13', 1, u'Tra poco sar\xe0 #Halloween . Tra poco si voter\xe0 per le #regionali in #Sicilia . Trova le somiglianze.', u'#Halloween #regionali #Sicilia'
'ventezurbaine', 0, u'REGIONALI IN SICILIA , #CENTRODESTRA "Scriveremo una pagina nuova e soprattutto vorremmo essere il governo di tutti, http://www. ilpopulista.it/news/21-Ottobr e-2017/19702/musumeci-saremo-il-governo-di-tutti.html \u2026', u'#CENTRODESTRA'
'rossellavilardi', 13, 'Qui a Capaci costruendo la #Sicilia che vogliamo! Vi aspettiamo in piazza C. Troia fino alle 18! #regionaliSicilia #SceglieteIlFuturo #M5S pic.twitter.com/0rFmiOuV4G', '#Sicilia #regionaliSicilia #SceglieteIlFuturo #M5S'
'CorriereNisseno', 0, '#regionali #sicilia Che fine hanno fatto? Dietro chi si nascondono? #ponitiladomanda #chicercatrova http:// fb.me/Izi2WTeX', '#regionali #sicilia #ponitiladomanda #chicercatrova'
'GpCasagni', 1, '#regionali #sicilia Che fine hanno fatto? Dietro chi si nascondono? #ponitiladomanda #chicercatrova http:// fb.me/A8jwi0mG', '#regionali #sicilia #ponitiladomanda #chicercatrova'
'latela15', 0, 'Sami il tunisino senza titoli e pupillo di Crocetta mette il "mi piace" a Musumeci. Sente odor di cambio di guardia. #regionali sicilia pic.twitter.com/fxvCQyNql0', '#regionali'
'Sabina1956', 3, u'#SCEGLIETEILFUTUROTOUR #sceglieteilfuturo #RegionaliSicilia #CancelleriPresidente https:// twitter.com/Rillswind/stat us/921776041630355457 \u2026', u'#SCEGLIETEILFUTUROTOUR #sceglieteilfuturo #RegionaliSicilia #CancelleriPresidente'
'rossellavilardi', 26, u'Domani a Capaci! Venite a conoscere in che modo il #m5s vuole cambiare la nostra cara #Sicilia ! #regionaliSicilia #SceglieteIlFuturo https:// twitter.com/LorettaLupo78/ status/921743067673178113 \u2026', u'#m5s #Sicilia #regionaliSicilia #SceglieteIlFuturo'
'mattiamass', 0, 'http:// Lavoceindipendente.com #Regionali #Sicilia 5/11/17: #Musumeci 36-38%+ #Cancelleri 33-35%= #Micari 18-20%- altri 1-7%+-= @SkyTG24 #polls', '#Regionali #Sicilia #Musumeci #Cancelleri #Micari #polls'
'ToninoMoscatt', 2, '#regionali week end in giro per la #Sicilia a sostegno dei candidati @pdnetwork e di @Fabrizio_Micari presidente', '#regionali #Sicilia'
'NuovoSud', 0, '#Regionali in #Sicilia , #Musumeci : "M5s un disastro nei Comuni dove governa" http:// ow.ly/nzZn30g27mV #21ottobre', '#Regionali #Sicilia #Musumeci #21ottobre'
'Sabina1956', 0, u'Per la serie "Gli #impresentabili di #Silvio ", #RegionaliSicilia https:// twitter.com/Ilenia1970/sta tus/921464754480263170 \u2026', u'#impresentabili #Silvio #RegionaliSicilia'
'Udc_Sicilia', 0, u'Regionali in #Sicilia : @L_Cesa a #Palermo : Siamo qui per vincere con @Musumeci_Staff , #M5s non hanno arte n\xe9 parte https://www. youtube.com/watch?v=Sjhzps mvGA0 \u2026', u'#Sicilia #Palermo #M5s'
'Udc_Sicilia', 0, u'Presentazione Candidati #Udc a #Palermo alle #elezioni regionali in #Sicilia . Intervista a @L_Cesa e @EsterBonafede https://www. youtube.com/watch?v=bnBSOw de40g \u2026', u'#Udc #Palermo #elezioni #Sicilia'
'Udc_Sicilia', 0, u'#Regionali : @AntonioDePoli (Udc) cita De Gasperi, "politica \xe8 realizzare", non lasceremo Sicilia ai grillini http:// udcsicilia.it/notizie/region ali-de-poli-udc-cita-de-gasperi-politica-e-realizzare-non-lasceremo-sicilia-ai-grillini/ \u2026', u'#Regionali'
'Udc_Sicilia', 0, 'Conferenza Stampa a #Palermo di presentazione dei candidati delle liste #Udc per le prossime elezioni regionali in #Sicilia de 5 novembre pic.twitter.com/Hwfb1S0wBF', '#Palermo #Udc #Sicilia'
'rossellavilardi', 0, u'Siamo in diretta ora da Bolognetta con @LorettaLupo78 ! Seguiteci qui live: https:// m.facebook.com/story.php?stor y_fbid=10155788500869304&id=360817574303 \u2026 #regionaliSicilia #SceglieteIlFuturo #m5s', u'#regionaliSicilia #SceglieteIlFuturo #m5s'
'peppegiustolisi', 1, 'Regionali Sicilia , #Micari ( #PD ): "Pago le guerre romane a #Renzi ". Quelle che hanno determinato la sua candidatura. #trenoPD', '#Micari #PD #Renzi #trenoPD'
'GpCasagni', 1, '#regionali #sicilia Una #letterascarlatta che la politica deve mettere http:// fb.me/6HjjTzW9k', '#regionali #sicilia #letterascarlatta'
'UdcIta', 0, u'#Regionali : @AntonioDePoli #Udc , cita De Gasperi, "politica \xe8 realizzare", non lasceremo Sicilia ai grillini http://www. udc-italia.it/regionali-de-p oli-udc-cita-de-gasperi-politica-e-realizzare-non-lasceremo-sicilia-ai-grillini/ \u2026 pic.twitter.com/UjaN2bxjK0', u'#Regionali #Udc'
'UdcIta', 0, u'#Regionali #Sicilia : @AntonioDePoli #Udc , per primi abbiamo creduto a coesione e unit\xe0 #centrodestra http://www. udc-italia.it/regionali-de-p oli-udc-per-primi-abbiamo-creduto-a-coesione-e-unita-centrodestra/ \u2026 pic.twitter.com/O0WA3crcgS', u'#Regionali #Sicilia #Udc #centrodestra'
'lupogdg', 0, u'#elezioni #regionali #Sicilia POPOLO SICULO, SVEGLIA CAZZO!!! http://www. ilfattoquotidiano.it/2017/10/20/tra ttativa-berlusca-o-bravissimo-ecco-laudio-dellintercettazione-del-boss-graviano-in-carcere-esclusiva-sekret/3925060/ \u2026 via @fattoquotidiano', u'#elezioni #regionali #Sicilia'
'parlamentoin', 0, 'Regionali Sicilia : Cesa (Udc) Siamo qui per vincere con Musumeci http:// ift.tt/2yDJr66 #Parlamento #UDC', '#Parlamento #UDC'
'UdcIta', 0, u'Presentazione Candidati #Udc a #Palermo alle #elezioni regionali in #Sicilia . Intervista a @L_Cesa e @EsterBonafede https://www. youtube.com/watch?v=bnBSOw de40g \u2026', u'#Udc #Palermo #elezioni #Sicilia'
'L_Cesa', 0, u'Siamo qui a #Palermo per vincere con @Musumeci_Staff , #M5s non hanno arte n\xe9 parte https:// youtu.be/SjhzpsmvGA0 #elezioni #regionali #Sicilia', u'#Palermo #M5s #elezioni #regionali #Sicilia'
'UdcIta', 1, u'Regionali in #Sicilia : @L_Cesa a #Palermo : Siamo qui per vincere con @Musumeci_Staff , #M5s non hanno arte n\xe9 parte https:// youtu.be/SjhzpsmvGA0', u'#Sicilia #Palermo #M5s'
'UdcIta', 0, 'Conferenza stampa a #Palermo di presentazione liste #Udc alle prossime Elezioni Regionali in #Sicilia con @L_Cesa e @AntonioDePoli pic.twitter.com/1QVw8fbH3Q', '#Palermo #Udc #Sicilia'
'NuovoSud', 0, '#Regionali in #Sicilia , #Micari : "Sfida aperta, il 5 novembre ci saranno sorprese" http:// ow.ly/HKqY30g0UKt #20ottobre', '#Regionali #Sicilia #Micari #20ottobre'
'UdcIta', 0, 'Conferenza stampa a #Palermo di presentazione liste #Udc alle prossime Elezioni Regionali in #Sicilia con @L_Cesa e @AntonioDePoli pic.twitter.com/1f42mmO03G', '#Palermo #Udc #Sicilia'
'L_Cesa', 0, 'Conferenza stampa a #Palermo di presentazione liste #Udc alle prossime Elezioni Regionali in #Sicilia pic.twitter.com/tuMjDmVNHW', '#Palermo #Udc #Sicilia'
'UdcIta', 1, u'#Sicilia : @L_Cesa #Udc , regionali esempio perfetto per le politiche http://www. udc-italia.it/sicilia-cesa-u dc-regionali-esempio-perfetto-per-le-politiche/ \u2026 pic.twitter.com/veccehTB7A', u'#Sicilia #Udc'
'parlamentoin', 0, 'Sicilia : Cesa (Udc), regionali esempio perfetto per le politiche http:// ift.tt/2xaEpKN #Parlamento #UDC', '#Parlamento #UDC'
'Adrian_in_it', 0, u'#Berlusconi o #Grillo ? Dalla serie cacca solida o diarrea ...e la sinistra fa la sx. #RegionaliSicilia http:// palermo.repubblica.it/cronaca/2017/1 0/20/news/regionali_sicilia_testa_a_testa_centrodestra-m5s_la_sinistra_spaccata_e_molto_indietro-178784984/ \u2026 @repubblica', u'#Berlusconi #Grillo #RegionaliSicilia'
'il_Giangi', 0, '#20ottobre #Elezioni in #Sicilia . #DiMaio preoccupato per il voto di scambio. Potrebbe non bastare per farli vincere #M5S #regionali', '#20ottobre #Elezioni #Sicilia #DiMaio #M5S #regionali'
'filsurace', 0, u'#Sondaggio Demos: #Regionali #Sicilia ,testa a testa centrodestra- #M5S #Sinistra divisa \xe8 dietro di 20 p.ti #Palermo http:// palermo.repubblica.it/cronaca/2017/1 0/20/news/regionali_sicilia_testa_a_testa_centrodestra-m5s_la_sinistra_spaccata_e_molto_indietro-178784984/ \u2026', u'#Sondaggio #Regionali #Sicilia #M5S #Sinistra #Palermo'
'Virus1979C', 4, u'Regionali Sicilia , testa a testa centrodestra- #M5S . La sinistra spaccata \xe8 indietro di 20 punti. http:// palermo.repubblica.it/cronaca/2017/1 0/20/news/regionali_sicilia_testa_a_testa_centrodestra-m5s_la_sinistra_spaccata_e_molto_indietro-178784984/ \u2026 via @repubblica', u'#M5S'
'100Nove_it', 0, u'Candidati sul filo dell\u2019onest\xe0 http://www. centonove.it/2017/10/20/can didati-sul-filo-dellonesta \u2026 #Elezioni #Sicilia #regionali #100Nove', u'#Elezioni #Sicilia #regionali #100Nove'
'MarioBocchio', 0, '#RegionaliSicilia . L\'insolita proposta di #Berlusconi a #Musumeci : "Si tagli il pizzo" - https:// goo.gl/QpqQpo', '#RegionaliSicilia #Berlusconi #Musumeci'
'mantynsky_', 1, u'Comunque i #m5s in #Sicilia sono un po\u2019 esaltati e nervosetti; del resto come si opera si giudica! #firmefalse #regionalisicilia #elezioni', u'#m5s #Sicilia #firmefalse #regionalisicilia #elezioni'
'claudiozisa', 1, u"Elezioni regionali Sicilia : a sostegno dell'ex missino #Musumeci spuntano persino i forconi. Non sar\xe0 un po' troppo largo 'sto centrodestra?", u'#Musumeci'
'adbonaccorso', 0, '#Elezioni #Regionali #Sicilia ecco come si vota http:// bit.ly/2gS7kx9', '#Elezioni #Regionali #Sicilia'
'AntoninoNovelli', 0, "Musumeci per l'ennesima volta non si presenta ad un confronto coi candidati. #sicilia #regionali #musumecipresentati", '#sicilia #regionali #musumecipresentati'
'allenatorebis', 2, u'#Elezioni #RegionaliSicilia #SceglieteilFuturo con @GiancarloCanc #M5s Manca poco e i sondaggi farlocchi non riescono pi\xf9 a nasconderlo pic.twitter.com/03LPCPVB95', u'#Elezioni #RegionaliSicilia #SceglieteilFuturo #M5s'
'TV5Stelle', 0, 'Keep calm and Giancarlo Cancelleri for president! ;) #Sicilia #regionali #m5s Scarica e condividi il programma >... http:// fb.me/39Xqhzoyc', '#Sicilia #regionali #m5s'
'TV5Stelle', 0, 'Keep calm and Giancarlo Cancelleri for president! ;) #Sicilia #regionali #m5s Scarica e condividi il programma >... http:// fb.me/6XJ8VhrZb', '#Sicilia #regionali #m5s'
'WebGinMovimento', 2, 'Keep calm and Giancarlo Cancelleri for president! ;) #Sicilia #regionali #m5s Scarica e condividi il programma >... http:// fb.me/HuFIOqNe', '#Sicilia #regionali #m5s'
'FragoleMature', 1, 'Keep calm and Giancarlo Cancelleri for president! ;) #Sicilia #regionali #m5s Scarica e condividi il programma >... http:// fb.me/483Ke4Bxc', '#Sicilia #regionali #m5s'
'NuovoSud', 0, u'#Regionali in #Sicilia , Miccich\xe8: "Berlusconi verr\xe0 e ci trover\xe0 compatti" http:// ow.ly/8yvg30fZ1O6 #19ottobre', u'#Regionali #Sicilia #19ottobre'
'CLiberazione', 4, u'Il #5novembre la #Sicilia al voto per le #Regionali . Il volantino della comunit\xe0 siciliana di #ComunionLiberazione http:// goo.gl/kji7To pic.twitter.com/niWUVlKJYX', u'#5novembre #Sicilia #Regionali #ComunionLiberazione'
'Oggi_Palermo', 0, u'Regionali , Cancelleri e Di Maio fanno tappa a Partinico http://www. oggipalermo.it/2017/10/18/reg ionali-cancelleri-maio-fanno-tappa-partinico/ \u2026 via @Oggi Palermo #regionali #sicilia #M5S', u'#regionali #sicilia #M5S'
'emanuelbutti', 0, u'#Regionali #Sicilia , gaffe di #Figuccia sulle nozze di #Micari e i fiori funebri... http:// palermo.repubblica.it/politica/2017/ 10/18/news/regionali_sicilia_gaffe_di_figuccia_sulle_nozze_di_micari_e_i_fiori_funebri_scoppia_la_polemica-178666883/ \u2026 via @repubblica', u'#Regionali #Sicilia #Figuccia #Micari'
'diMartedi', 0, u"A #dimarted\xec l'intervista al candidato alle #regionaliSicilia Claudio #Fava @claudiofava1 http://www. la7.it/dimartedi/vide o/lintervista-a-claudio-fava-candidato-presidente-della-regione-sicilia-per-la-lista-cento-passi-per-18-10-2017-224584 \u2026", u'#dimarted #regionaliSicilia #Fava'
'HotPicciotto', 1, 'Con @matteosalvinimi e @Musumeci_Staff elezioni regionali 2017 in #Sicilia !! #elezioniregionali2017 #andiamoagovernare #forzalega pic.twitter.com/khULz18tdT', '#Sicilia #elezioniregionali2017 #andiamoagovernare #forzalega'
'Radio1Rai', 1, 'Il #Pd e il caso #Bankitalia alle 19.30 @ZappingRadio1 con @matteorenzi , e poi le regionali in #Sicilia con @Musumeci_Staff e @GiancarloCanc pic.twitter.com/yIVvuLOTag', '#Pd #Bankitalia #Sicilia'
'reteit_', 0, 'Segnati questa: #Regionali Sicilia : si dimette il sindaco di Priolo di Forza Italia arrestato http://www. reteit.com Post-It news!', '#Regionali'
'5bc32772e3fb467', 3, 'Si tratta di Eugenio Maione, ex assessore ai lavori pubblici della giunta Rizza, candidato alle regionali nella lista idea Sicilia ! #M5S pic.twitter.com/TNdsbwpWoh', '#M5S'
'twalibra', 0, u'#SICILIA ELEZIONI REGIONALI 2017 ALLA FINE CI SARANNO PI\xd9 INDAGATI CHE CANDIDATI #elezioniregionali2017', u'#SICILIA #elezioniregionali2017'
'diMartedi', 0, u'#Fava su #regionaliSicilia : " Nella nostra regione sono particolarmente prioritari i collegamenti ferroviari" @claudiofava1 #dimarted\xec pic.twitter.com/GTautMEJQ4', u'#Fava #regionaliSicilia #dimarted'
'diMartedi', 0, u'#Fava su #regionaliSicilia : "Vicino a candidato #m5s per passione politica ma non per inveire contro parlamentari" @claudiofava1 #dimarted\xec', u'#Fava #regionaliSicilia #m5s #dimarted'
'diMartedi', 3, u'#Fava su #regionaliSicilia : "Non mi sento vicino a chi propone il ponte sullo Stretto o a Musumeci" @claudiofava1 #dimarted\xec', u'#Fava #regionaliSicilia #dimarted'
'diMartedi', 1, u'#Fava su #regionaliSicilia : "I siciliani stanno valutando la faccia, la coerenza e la libert\xe0 dei candidati" @claudiofava1 #dimarted\xec', u'#Fava #regionaliSicilia #dimarted'
'diMartedi', 1, u'#Fava su #regionaliSicilia : "Il mio movimento prende nome dal film che ho scritto tanti anni fa \'I cento passi\'" @claudiofava1 #dimarted\xec pic.twitter.com/rdfqcJx8Y4', u'#Fava #regionaliSicilia #dimarted'
'diMartedi', 1, u'#Fava su #regionaliSicilia : "Il voto utile \xe8 un voto libero, a prescindere da chi vada" @claudiofava1 #dimarted\xec', u'#Fava #regionaliSicilia #dimarted'
'diMartedi', 0, u'A #dimarted\xec il candidato alle regionali della Sicilia Claudio #Fava @claudiofava1 e la giornalista @maria_mcalabro', u'#dimarted #Fava'
'heliandros', 1, u"La richiesta di #DiMaio per monitorare le Regionali in Sicilia \xe8 stata accolta con grande interesse dall' #OSCE . pic.twitter.com/U8iAZWKnlr", u'#DiMaio #OSCE'
'NormannoMessina', 0, u'#Regionali . Oggi, 17 ottobre, ultimo giorno per iscriversi alla lista degli #scrutatori - #news #elezioni #sicilia http:// normanno.com/regionali-2017 /scrutatori-elezioni-regionali-2017/ \u2026', u'#Regionali #scrutatori #news #elezioni #sicilia'
'RadioRadicale', 0, u'#Elezioni regionali in #Sicilia : conferenza stampa di @matteosalvinimi e Angelo Attaguile @Noiconsalvini http://www. radioradicale.it/scheda/522902/ conferenza-stampa-sulle-elezioni-regionali-siciliane \u2026', u'#Elezioni #Sicilia'
'etnahitech', 0, u'Continua la nostra iniziativa con il candidato alla Presidenza della Regione @Fabrizio_Micari gioved\xec 26 ottobre alle 16 #regionali #sicilia pic.twitter.com/Y5Sy59gnXd', u'#regionali #sicilia'
'ecodaipalazzi', 1, u'#Sondaggi Sicilia : #Musumeci sempre avanti, male il PD #RegionaliSicilia #Sicilia2017 http:// ecodaipalazzi.it/2017/10/17/son daggi-sicilia-musumeci-sempre-avanti-male-pd/ \u2026', u'#Sondaggi #Musumeci #RegionaliSicilia #Sicilia2017'
'adriscm', 0, u"Il #m5s chiede che le regionali in Sicilia vengano monitorale dall'OSCE . Per la @GiorgiaMeloni la legalit\xe0 \xe8 un optional", u'#m5s'
'ManuPalo67', 3, u'#lariachetira Arresto candidato di #Fi #RegionaliSicilia passato sotto gamba da parte dei media di regime https:// twitter.com/Penelopy2000/s tatus/920227248787075072 \u2026', u'#lariachetira #Fi #RegionaliSicilia'
'Penelopy2000', 32, 'Arresto candidato di #Fi #RegionaliSicilia passato sotto gamba da parte dei media di regime @TgLa7 @Ariachetira @OttoemezzoTW #Appendino pic.twitter.com/3E25Qewu3z', '#Fi #RegionaliSicilia #Appendino'
'MiccoliGiuseppe', 0, '#Regionali #Sicilia : Verso il voto del 5 novembre... http:// fb.me/PZkUbTvt', '#Regionali #Sicilia'
'ilSicilia', 0, '#Regionali #Sicilia : Verso il voto del 5 novembre... http:// fb.me/PZkUbTvt', '#Regionali #Sicilia'
'NuovoSud', 0, u'#Regionali in #Sicilia , Di Maio e Cancelleri al mercato di #Ballar\xf2 http:// ow.ly/Vk9230fVync #17ottobre', u'#Regionali #Sicilia #Ballar #17ottobre'
'DottorCanterino', 0, u'#DiMaio vuole l\u2019OSCE in Sicilia per le elezioni regionali ; organismo che si manda nei Paesi in guerra o in cui la democrazia \xe8 sospesa.', u'#DiMaio'
'GuidodaRozze', 0, 'regionali sicilia , #DiMaio : "vogliamo gli osservatori osce per le elezioni". mi pare giusto: #m5s e firme false sono un\'accoppiata perfetta', '#DiMaio #m5s'
'waltergianno', 0, u"Chiedere che l' #OSCE debba vigilare sul voto delle #Regionali \xe8 un insulto alla #Sicilia . Il #M5S pensi a se stesso e non agli altri.", u'#OSCE #Regionali #Sicilia #M5S'
'GrAntforGenDe', 0, '#aitantiAmici #Sicilia #regionali #occhio ;) pic.twitter.com/uIf9qxRsHP', '#aitantiAmici #Sicilia #regionali #occhio'
'NicoCusimano1', 0, "#Cancelleri richiesta di intervento all'OSCE per #regionali in Sicilia . https:// youtu.be/aNKd3hsXYi4", '#Cancelleri #regionali'
'GiorgiaMeloni', 66, u"#Sicilia Di Maio vuole l' #OSCE in Sicilia per le regionali . Io propongo invece di mandare l\u2019OSCE a vedere come fanno le primarie nel #M5S ST pic.twitter.com/U4VsuT3j8a", u'#Sicilia #OSCE #M5S'
'heliandros', 37, u"#DiMaio chiede l'intervento dell' #OSCE per le Regionali in Sicilia . Gli \xe8 giunta voce di manigoldi che falsificano firme.", u'#DiMaio #OSCE'
'Sabina1956', 0, u'. #RegionaliSicilia #Sicilia5Stelle #CancelleriPresidente #sceglieteilfuturo https:// twitter.com/rossellavilard i/status/919938533426716675 \u2026', u'#RegionaliSicilia #Sicilia5Stelle #CancelleriPresidente #sceglieteilfuturo'
'NicastroGi', 0, 'Elezioni regionali Sicilia 2017 #iocisono #Siciliafutura #Agrigento #5novembre #micaripresidente', '#iocisono #Siciliafutura #Agrigento #5novembre #micaripresidente'
'Kjlleus50', 0, u'Il #M5S chiede all\u2019OSCE di monitorare le elezioni regionali in Sicilia del 5 novembre 2017. #IoVotoLibero http://www. beppegrillo.it/2017/10/la_let tera_di_giancarlo_cancelleri_allosce_per_il_monitoraggio_delle_elezioni_siciliane_iovotolibero.html \u2026', u'#M5S #IoVotoLibero'
'Avv_Natalina', 0, u"#Sicilia : lettera di #Cancelleri all' #OSCE per #monitorare le #elezioni #regionali 2017 #loVotoLibero . . http://www. beppegrillo.it/m/2017/10/la_l ettera_di_giancarlo_cancelleri_allosce_per_il_monitoraggio_delle_elezioni_siciliane_iovotolibero.html \u2026", u'#Sicilia #Cancelleri #OSCE #monitorare #elezioni #regionali #loVotoLibero'
'itacongrillo', 2, 'Il 5 Novembre vota M5S per spazzare via dalla Sicilia il malaffare #sicilia #regionali #Cancelleri', '#sicilia #regionali #Cancelleri'
'Sir___Vincent', 0, u'@OSCE monitori le elezioni Regionali in Sicilia del 5 Novembre 2017! \u2612 #OSCE #IoVotoLibero #5Novembre2017 #M5S #ElezioniRegionali', u'#OSCE #IoVotoLibero #5Novembre2017 #M5S #ElezioniRegionali'
'GarauSilvana', 2, u'Servono rappresentanti di lista #M5S per le regionali del 5 Novembre in #Sicilia . Forza ! Siciliani https://www. facebook.com/giancarlocanc/ videos/1473072716141428/?hc_ref=ARSt3j2RzgPO91rcLTm3dFxsga9b8d4CNIqJ_BADVW9tAq-mqPS-jk_8NXMWCvH_If0 \u2026', u'#M5S #Sicilia'
'valeriasapienz1', 1, 'Elezioni regionali 2017 #sicilia #ForzaItalia #Giovani pic.twitter.com/RygZhz3uZM', '#sicilia #ForzaItalia #Giovani'
'ZzuCicciu', 1, u'Esagerato pensare che alle #Regionali in #Sicilia si possa verificare #VotoDiScambio ! Sono gi\xe0 in distribuzione i buoni spesa da 50 euri...', u'#Regionali #Sicilia #VotoDiScambio'
'Si24it', 0, 'Regionali Sicilia , #DiMaio lancia l\'allarme all\' #Osce : "Monitorate il voto, temiamo il voto di scambio" http://www. si24.it/?p=416358', '#DiMaio #Osce'
'pietrofrigo', 0, 'Gli osservatori internazionali chiesti da Di Maio #M5s per le elezioni regionali in #Sicilia pic.twitter.com/mayOBXk1x0', '#M5s #Sicilia'
'LumsaNews', 0, u"Sempre pi\xf9 caos sulle regionali in #Sicilia del #5novembre . @luigidimaio e @Giancarlocanc invocano l'Ocse http://www. lumsanews.it/elezioni-regio nali-sicilia-maio-cancelleri-serve-intervento-osce/ \u2026", u'#Sicilia #5novembre'
'checcosedda', 0, u'@luigidimaio vuole osservatori #ocse per regionali in #sicilia ma si dimentica che #rousseau \xe8 stato bucato alle primarie #m5s', u'#ocse #sicilia #rousseau #m5s'
'pirata_21', 1, 'Regionali #Sicilia , #DiMaio : "Vogliamo gli osservatori Osce per le elezioni". Pensa quando gli dicono delle matite leccate.', '#Sicilia #DiMaio'
'Conte27513375', 0, u'Regionali Sicilia , Di Maio: "Vogliamo gli osservatori Osce per le elezioni" E l\'Unesco per te, che sei patrimonio dell\'Umanit\xe0 #DiMaio', u'#DiMaio'
'Kjlleus50', 2, u'Il #M5S chieder\xe0 all\u2019OSCE di monitorare le elezioni regionali del 5 novembre in Sicilia per vigilare sul voto di scambio. Ben fatto! https:// twitter.com/luigidimaio/st atus/919853627279400961 \u2026', u'#M5S'
'Ant01974', 0, u'Chiamiamo anche l\'ONU! Ridicoli! #M5S Regionali Sicilia , Di Maio: "Vogliamo gli osservatori Osce per le elezioni" http:// palermo.repubblica.it/politica/2017/ 10/16/news/regionali_sicilia_di_maio_vogliamo_gli_osservatori_osce_per_le_elezioni_-178428709/ \u2026', u'#M5S'
'NuovoSud', 0, u'#Regionali in #Sicilia , @luigidimaio : "Voto e libert\xe0 a rischio, intervenga l\'Osce" http:// ow.ly/Il8K30fTMm1 #16ottobre', u'#Regionali #Sicilia #16ottobre'
'Sabina1956', 8, u'.Chi ha devastato la #Sicilia non merita il tuo voto, merita un calcio in c..... #RegionaliSicilia #CancelleriPresidente #Sicilia5Stelle https:// twitter.com/Massimilianosg 3/status/919581814913687554 \u2026', u'#Sicilia #RegionaliSicilia #CancelleriPresidente #Sicilia5Stelle'
'MarcoBianchi201', 0, u'Elezioni #Sicilia :In fuga da #Micari PD:14 deputati regionali lasciano le liste del centrosinistra e vanno col cdx http://www. huffingtonpost.it/2017/10/07/in- fuga-da-micari-a-meno-di-un-mese-dal-voto-in-sicilia-14-deputati-regionali-lasciano-le-liste-del-centrosinistra_a_23235812/ \u2026', u'#Sicilia #Micari'
'avvFbianchini', 0, u'#forumfamiglie #sicilia #cancelleri #micari #musumeci #fava #elezioni #famiglie #politichefamiliari #larosa #regionali https:// twitter.com/LiveSicilia/st atus/919218273631301632 \u2026', u'#forumfamiglie #sicilia #cancelleri #micari #musumeci #fava #elezioni #famiglie #politichefamiliari #larosa #regionali'
'mausantangelo', 4, u'Agor\xe0 a Castelvetrano...alle elezioni regionali del 5 Novembre 2017 della #Sicilia #SceglieteIlFuturo #M5S http:// fb.me/8SHTLinUZ', u'#Sicilia #SceglieteIlFuturo #M5S'
'allenatorebis', 12, 'Quelli di #ForzaItalia sono una spettacolo .........dei fuori classe.. #MusumeciMente #RegionaliSicilia pic.twitter.com/sCeWBcp5Jh', '#ForzaItalia #MusumeciMente #RegionaliSicilia'
'luciomummio', 0, u'#musumeci #cancelleri #regionalisicilia http://www. beppegrillo.it/m/2017/10/prim o_impresent.html \u2026', u'#musumeci #cancelleri #regionalisicilia'
'paolocristallo', 3, 'SICILIA , BOMBA SULLE REGIONALI : ARRESTATO IL SINDACO DI PRIOLO ANTONELLO RIZZA, CANDIDATO CON #MUSUMECI . http:// go.shr.lc/2yisqOS', '#MUSUMECI'
'GiuliaDiVita', 10, u'L\u2019Universit\xe0 contro #Micari . I professori sfiduciano il Rettore. http://www. ilsicilia.it/lanticipazione -luniversita-contro-micari-l-professori-sfiduciano-il-rettore/ \u2026 @unipait #regionaliSicilia', u'#Micari #regionaliSicilia'
'VanessaCarrozza', 49, u'Arrestato il sindaco di Priolo, Antonello Rizza. \xc8 candidato alle elezioni Regionali in Sicilia con #Musumeci . Cambiate! #Sicilia5Stelle', u'#Musumeci #Sicilia5Stelle'
'PieroLeone_', 0, "Elezioni Regionali 2017 - Sicilia - Pare che ci sia una gara interna tra le liste dell'onorevole #Musumeci :... http:// fb.me/yqkfyi8E", '#Musumeci'
'ste_FUN_otis', 0, u"'Acquisti con prezzi gonfiati' Sindaco di Priolo ai domiciliari. \xc8 candidato per #ForzaItalia alle #RegionaliSicilia http:// siracusa.gds.it/2017/10/14/acq uisti-con-prezzi-gonfiati-ai-domiciliari-il-sindaco-di-priolo-era-in-corsa-per-le-regionali_741336/#.WeHfXl-zMco.twitter \u2026", u'#ForzaItalia #RegionaliSicilia #'
